Time (s),SMU 1 V,SMU 1 I,SMU 1 R,SMU 2 V,SMU 2 I,SMU 2 R
165.398534,-5.17368e-05,7.98702e-11,-647761,0.0999578,1.16194e-07,860262
165.508580,-5.43833e-05,7.98702e-11,-680896,0.0999563,1.15799e-07,863190
165.618625,-5.28336e-05,7.51018e-11,-703492,0.0999556,1.15722e-07,863753
165.728670,-5.37157e-05,7.7486e-11,-693231,0.0999547,1.15396e-07,866190
165.838716,-5.52177e-05,7.15256e-11,-772000,0.099955,1.15056e-07,868751
165.948766,-5.5337e-05,7.86781e-11,-703333,0.099961,1.14828e-07,870525
166.058812,-5.6982e-05,7.7486e-11,-735385,0.0999604,1.14473e-07,873222
166.168858,-5.80072e-05,8.22544e-11,-705217,0.0999599,1.144e-07,873772
166.278904,-5.55754e-05,7.15256e-11,-777000,0.0999578,1.14079e-07,876219
166.388949,-5.55992e-05,8.34465e-11,-666286,0.0999547,1.1362e-07,879732
166.498995,-5.30481e-05,7.51018e-11,-706349,0.0999568,1.13297e-07,882258
166.609040,-5.42641e-05,7.7486e-11,-700308,0.0999561,1.12978e-07,884738
166.719086,-5.30005e-05,6.91414e-11,-766552,0.099958,1.12613e-07,887621
166.829132,-5.32389e-05,7.7486e-11,-687077,0.0999607,1.12402e-07,889311
166.939177,-5.37872e-05,7.27177e-11,-739672,0.0999595,1.12164e-07,891190
167.049223,-5.17845e-05,8.10623e-11,-638824,0.0999591,1.11908e-07,893228
167.159269,-5.35488e-05,7.51018e-11,-713016,0.0999609,1.11674e-07,895113
167.269314,-5.37634e-05,8.46386e-11,-635211,0.0999607,1.11328e-07,897890
167.379360,-5.24759e-05,7.03335e-11,-746102,0.0999594,1.11256e-07,898466
167.489406,-5.2619e-05,8.10623e-11,-649118,0.0999592,1.11054e-07,900094
167.599451,-5.01394e-05,7.62939e-11,-657188,0.09996,1.10584e-07,903925
167.709496,-5.21421e-05,8.22544e-11,-633913,0.0999596,1.10554e-07,904174
167.819541,-5.34058e-05,7.27177e-11,-734426,0.099958,1.10259e-07,906574
167.929587,-5.31912e-05,8.58307e-11,-619722,0.0999577,1.09935e-07,909245
168.039633,-5.29289e-05,6.91414e-11,-765517,0.0999597,1.09775e-07,910586
168.149678,-5.29289e-05,8.10623e-11,-652941,0.0999597,1.095e-07,912876
168.259727,-5.15938e-05,6.79493e-11,-759298,0.0999567,1.0928e-07,914681
168.369772,-5.42641e-05,8.46386e-11,-641127,0.0999574,1.09295e-07,914568
168.479818,-5.45979e-05,6.4373e-11,-848148,0.099957,1.09131e-07,915933
168.589864,-5.3978e-05,8.10623e-11,-665882,0.0999558,1.08621e-07,920224
168.699910,-5.38826e-05,6.55651e-11,-821818,0.0999549,1.08365e-07,922393
168.809956,-5.62668e-05,7.98702e-11,-704478,0.0999542,1.08275e-07,923148
